종목코드,유동자산,자산총계,유동부채,부채총계,결산기준일
131100,39185308648.0,62793645142.0,40809425943.0,40929576636.0,2018-06-30
27740,42848356043.0,219085504486.0,86583249326.0,118129351378.0,2018-06-30
38290,124828738974.0,176800189523.0,37787835033.0,51043291251.0,2018-06-30
204320,2169788686772.0,4613720518340.0,2318333897825.0,3126615429275.0,2018-06-30
1080,162561865740.0,250175332948.0,16473508538.0,19863985262.0,2018-12-31
267980,367391318113.0,634787033361.0,198620551220.0,313147218850.0,2018-06-30
5990,502287066724.0,928625512489.0,271992671533.0,425943674532.0,2018-06-30
93520,90819233734.0,100393940217.0,50710565415.0,51194315698.0,2018-06-30
67280,86054801328.0,134157145173.0,35666361427.0,41986626392.0,2018-06-30
72870,154249532815.0,344903306263.0,48453642353.0,66715814067.0,2018-06-30
215200,69423579888.0,346864070840.0,122045599211.0,151408077607.0,2018-06-30
41920,34405290771.0,62423511763.0,10085980220.0,12355307479.0,2018-06-30
86900,97177604176.0,385499710473.0,111263597918.0,145603304447.0,2018-06-30
78160,47622898760.0,168125466327.0,19414153958.0,43629801720.0,2018-06-30
15540,7828360210.0,17313852511.0,7963095197.0,8389865029.0,2018-06-30
140410,64794207298.0,68303491938.0,21100924797.0,21100924797.0,2018-06-30
90370,24175605338.0,106089229561.0,32538071716.0,37141115470.0,2018-06-30
59210,68766521272.0,125297814105.0,56538211961.0,69969483236.0,2018-06-30
58110,8723294653.0,23074609308.0,1792914663.0,15847600657.0,2018-06-30
17180,106392105761.0,237585204936.0,120323979476.0,141255745153.0,2018-06-30
5360,72821523758.0,169097501332.0,51185070784.0,92120237786.0,2018-06-30
80420,219969813869.0,649676527860.0,246827873001.0,338621681209.0,2018-06-30
80160,213981132397.0,346557942985.0,167111483462.0,184016729479.0,2018-06-30
87260,39908661958.0,59188909844.0,24740138292.0,28511834405.0,2018-06-30
101330,126172617073.0,278229574685.0,52537081476.0,66656987089.0,2018-06-30
9680,330277388393.0,430179876103.0,21711273713.0,36591196251.0,2018-06-30
118990,131993722462.0,202553627317.0,58304854428.0,65562122803.0,2018-06-30
9580,317517545520.0,1126650114040.0,311266839648.0,539285571051.0,2018-06-30
9200,686896016150.0,1956491688786.0,789110967426.0,1291018226000.0,2018-06-30
33920,84837372494.0,647198558129.0,111895750037.0,116018857265.0,2018-06-30
95500,154454582882.0,283919206622.0,109950344864.0,122052904251.0,2018-06-30
25560,54006111489.0,79152023968.0,17583938867.0,22537501507.0,2018-06-30
7120,23655499216.0,68356072745.0,1831042388.0,2786774726.0,2018-06-30
49950,119254125623.0,160145492668.0,52338850808.0,53519970987.0,2018-06-30
207760,19098926615.0,40282069070.0,9153899940.0,9822918719.0,2018-06-30
2840,132092837372.0,312846009430.0,63018367444.0,85043104478.0,2018-06-30
107590,73486890207.0,198710328093.0,49895228914.0,70282859737.0,2018-06-30
59090,143416962281.0,294481465858.0,63580857855.0,161718772431.0,2018-06-30
201490,36775718594.0,134281255015.0,29375698433.0,56569118182.0,2018-06-30
214180,117047777045.0,211595330035.0,49425282733.0,65654761715.0,2018-06-30
155900,3473735032.0,49474580191.0,1966069155.0,2130594837.0,2018-06-30
206640,61025403519.0,109606353425.0,19823618366.0,38805290560.0,2018-06-30
35620,98776423381.0,149616683711.0,20738414799.0,33834036689.0,2018-06-30
53030,47792257189.0,170732758179.0,33252225664.0,34804281926.0,2018-06-30
84990,90612837814.0,176122356712.0,1135856739.0,14793558693.0,2018-06-30
64550,40272075350.0,72215262020.0,27011116476.0,49646837678.0,2018-06-30
208710,31678682713.0,71236160792.0,25013638141.0,27083906720.0,2018-06-30
142760,73431187080.0,164726766899.0,83119524673.0,90108912770.0,2018-06-30
43150,156025015058.0,342509927283.0,82019151479.0,127859684465.0,2018-06-30
3610,152176133938.0,243996616582.0,54611782472.0,58853070838.0,2018-03-31
14580,79259609832.0,307695191230.0,76119180998.0,110314709243.0,2018-06-30
35150,139680808229.0,218983891696.0,84308676307.0,88753386198.0,2018-06-30
2410,64096198639.0,117867621947.0,44079900426.0,71291036945.0,2018-06-30
7210,240373363743.0,462351045893.0,137286090110.0,168443392999.0,2018-06-30
3850,227981399799.0,410128401862.0,118450155637.0,162727251430.0,2018-06-30
6910,70174285007.0,124744606828.0,35173932276.0,38435743600.0,2018-06-30
890,88932679157.0,222800190562.0,79102811471.0,142869256060.0,2018-06-30
3000,175022427225.0,287887843382.0,31284817246.0,39832343670.0,2018-06-30
14470,80006529001.0,259041009132.0,45091772460.0,65872848778.0,2018-06-30
11390,56655226627.0,126684908363.0,41460338085.0,56254069976.0,2018-06-30
100120,97276938448.0,143764518297.0,9017922118.0,11240404119.0,2018-06-30
66980,122652844902.0,231301174935.0,25557836038.0,62807556131.0,2018-06-30
251630,76231336259.0,86425710876.0,16382268305.0,16419268305.0,2018-06-30
33560,116212060951.0,183193473955.0,12386318575.0,13716673335.0,2018-06-30
121800,71310565384.0,189715462234.0,18673535261.0,24826180830.0,2018-06-30
148140,73321677783.0,97324883426.0,50079691184.0,67054329558.0,2018-06-30
100220,104060151743.0,233966189318.0,36311980235.0,40434869549.0,2018-06-30
141000,131193267530.0,158129937879.0,42025877494.0,43506514079.0,2018-06-30
90460,200599599594.0,414572235103.0,155880090571.0,262395305321.0,2018-06-30
83650,174391419453.0,415398190347.0,262093125928.0,309082268868.0,2018-06-30
82920,48092881423.0,143885979197.0,27704016248.0,31205504360.0,2018-06-30
32850,17531634021.0,55987030650.0,10586639253.0,12433151887.0,2018-06-30
93190,122986931839.0,159475449961.0,14970530044.0,16584038154.0,2018-06-30
5180,425584468521.0,700283706881.0,144654891107.0,160571355681.0,2018-06-30
143240,37265106049.0,91917897026.0,11158192678.0,11304635082.0,2018-06-30
3960,246269830059.0,693206334036.0,295956563223.0,374334716188.0,2018-06-30
8040,184054880667.0,511531186985.0,332628971366.0,341121414519.0,2018-06-30
7160,345371496857.0,1138240563486.0,451942481868.0,646039611951.0,2018-06-30
79660,166342240591.0,392772642856.0,210884421422.0,240684476051.0,2018-06-30
100090,45491889386.0,506418237633.0,165919011773.0,268995266865.0,2018-06-30
5090,189346310805.0,787710287179.0,381995931996.0,461496822426.0,2018-06-30
122350,94651180755.0,371874358560.0,194207457145.0,232922952805.0,2018-06-30
23600,149766892109.0,509720866672.0,113918529561.0,189659214557.0,2018-06-30
1470,271182399804.0,395502666707.0,154023280866.0,230080262701.0,2018-06-30
6400,4601840716315.0,16890462037885.0,3224880369500.0,5134791712612.0,2018-06-30
6660,135886102129.0,266461217592.0,48497225190.0,53977249995.0,2018-06-30
28260,12089483925222.0,46496574031632.0,14419996023844.0,22736540614615.0,2018-06-30
18260,5519618791825.0,7622828172093.0,1437445467508.0,1714530087587.0,2018-06-30
28050,2920393314663.0,4717597041560.0,3328859549951.0,3713986778609.0,2018-06-30
9150,2736904583812.0,8229953644741.0,2806560904249.0,3686936991159.0,2018-06-30
5930,156976839000000.0,318688380000000.0,65602323000000.0,85563535000000.0,2018-06-30
1360,80611275337.0,169219397919.0,25433708902.0,33453296857.0,2018-06-30
10140,7205383722629.0,14236794480782.0,6243824047068.0,7290980553319.0,2018-06-30
68290,86052565697.0,189018179164.0,51944350903.0,73477655597.0,2018-06-30
6110,74933268124.0,194581678485.0,76051720542.0,89703489450.0,2018-06-30
145990,746634000000.0,2179250000000.0,591429000000.0,902249000000.0,2018-06-30
3230,136968463288.0,414195562428.0,158818275982.0,187940629349.0,2018-06-30
2170,220162812397.0,315509796349.0,25102439228.0,35388860602.0,2018-06-30
70,1149840000000.0,3323072000000.0,791325000000.0,1333038000000.0,2018-06-30
2810,233035531420.0,378415164719.0,37093380487.0,54761383127.0,2018-06-30
54540,66303229453.0,112133041213.0,34097649663.0,35654733400.0,2018-06-30
65570,61598512834.0,95092097482.0,10222328900.0,11086328900.0,2018-06-30
5680,327305623594.0,505686332548.0,26290353634.0,29504254386.0,2018-06-30
3720,44312291528.0,107019210568.0,50453560860.0,56469784503.0,2018-06-30
2450,167279985444.0,598381656186.0,188319784378.0,385840415699.0,2018-06-30
520,51848816089.0,136773674246.0,84013925119.0,90621898082.0,2018-06-30
9770,153036305690.0,209267016417.0,18188342780.0,23777304595.0,2018-06-30
37460,347789122664.0,583027224637.0,258584731550.0,306027634448.0,2018-06-30
250,131979749386.0,244596118225.0,26804338956.0,36848887128.0,2018-06-30
4690,1159964810827.0,3678791723431.0,725986943013.0,2283138332203.0,2018-06-30
24950,58960966460.0,183871218881.0,74506272688.0,80794428028.0,2018-06-30
38500,184988579161.0,1244557713070.0,310492025246.0,619965427967.0,2018-06-30
10960,159027316760.0,276451763597.0,102671663593.0,108217238096.0,2018-06-30
46390,34600794872.0,47156541354.0,6442712184.0,9114080635.0,2018-06-30
9470,89413523245.0,155921155603.0,73002878662.0,89564628709.0,2018-06-30
11230,21528619220.0,69683084774.0,34523217507.0,45522952222.0,2018-06-30
1820,101248188061.0,170889880008.0,66120140887.0,74384798229.0,2018-06-30
390,283378007133.0,557989393681.0,179422782682.0,272583530918.0,2018-06-30
38540,1960891692906.0,2574235887914.0,2012157310898.0,2215123280616.0,2018-06-30
41650,222027926083.0,412936056639.0,173276151106.0,238319956315.0,2018-06-30
91580,43559864981.0,117115537686.0,64227770919.0,73924729013.0,2018-06-30
89980,109063088907.0,227186532416.0,91991260526.0,115402121674.0,2018-06-30
75180,155797508730.0,273370290376.0,29072909369.0,48616239942.0,2018-06-30
7540,120249495803.0,321953956153.0,68645355064.0,92796364564.0,2018-06-30
248170,80702766322.0,199099423988.0,67868221270.0,77330836113.0,2018-06-30
38070,31991529842.0,71218169291.0,13664592308.0,17424150354.0,2018-06-30
7860,1286638186528.0,2718951119198.0,1390954808658.0,1712141155645.0,2018-06-30
200880,881428969957.0,1687557221771.0,882665447835.0,999330207654.0,2018-06-30
17390,557706607861.0,1328546326562.0,169802613220.0,391364453621.0,2018-06-30
46890,582352591942.0,1277514727194.0,478573308099.0,584068306626.0,2018-06-30
63170,100467664951.0,159151036869.0,48863951115.0,83261150309.0,2018-06-30
21050,96819448508.0,221019404518.0,112430427882.0,121023297349.0,2018-06-30
93920,132172122301.0,196086907156.0,40632785002.0,44113298341.0,2018-06-30
178320,161626048575.0,373609289882.0,185789055172.0,224437169346.0,2018-06-30
8490,219654398207.0,627394408179.0,226927167472.0,322722857725.0,2018-06-30
35890,516017665902.0,812757682778.0,400572700984.0,534307291615.0,2018-06-30
3100,67691006672.0,546391224091.0,80257767426.0,242186770046.0,2018-06-30
123420,87404019246.0,145269117634.0,14362455480.0,16449925117.0,2018-06-30
7610,72290806031.0,155247878281.0,28340621940.0,66952560703.0,2018-06-30
171090,97999367432.0,132801722033.0,45480631719.0,47310808763.0,2018-06-30
136490,353081785515.0,812926986022.0,388687263880.0,463938212927.0,2018-06-30
2820,274701173581.0,605557391016.0,255761150563.0,336396659230.0,2018-06-30
14620,254319676866.0,509366441381.0,47778886748.0,61831680087.0,2018-06-30
37350,268751039539.0,349009126798.0,147050627537.0,158803515952.0,2018-06-30
14910,29331476163.0,44821981452.0,13240562712.0,14337566521.0,2018-06-30
4980,337730887437.0,1092960384883.0,560094806470.0,726068543850.0,2018-06-30
11300,150989793222.0,304682155858.0,153981461037.0,199880347249.0,2018-06-30
81580,70295990426.0,135354203587.0,24797271163.0,29688777188.0,2018-06-30
15750,1460643930666.0,3454407525234.0,1639276180556.0,2165810844627.0,2018-06-30
180,94698498523.0,656452437198.0,75330676540.0,159678975422.0,2018-06-30
4360,203700323213.0,975203440219.0,118051971368.0,179617836323.0,2018-06-30
4490,733438229469.0,1198516318940.0,260945771774.0,270997106820.0,2018-06-30
11560,201772257597.0,255715428374.0,97981378391.0,100558319422.0,2018-06-30
1430,1365586977775.0,3686830848065.0,934484803129.0,1667116498608.0,2018-06-30
3030,1428578966518.0,2598552895887.0,912122011424.0,1261842145857.0,2018-06-30
19440,351865035004.0,533210865140.0,195319714687.0,207807273212.0,2018-06-30
58650,2235388099420.0,5431676130535.0,1512656909438.0,2425304791480.0,2018-06-30
13000,37405531220.0,46069059445.0,13243693924.0,13421439723.0,2018-06-30
100700,51245273173.0,90546589562.0,6928629287.0,6928629287.0,2018-06-30
234100,54388670640.0,93992483877.0,49035474567.0,58445399515.0,2018-06-30
91090,82303574689.0,339482783164.0,110840420739.0,157413485522.0,2018-06-30
21820,386706102103.0,638727844457.0,112699263459.0,133435316049.0,2018-12-31
67830,124755820468.0,581635657744.0,108523085700.0,163645019168.0,2018-06-30
33530,482859598732.0,891397452374.0,464414722975.0,531318316405.0,2018-06-30
258830,23460173400.0,44609969883.0,1411623903.0,2839153005.0,2018-06-30
36630,261457382623.0,421166986898.0,71207126882.0,86398599729.0,2018-06-30
75580,97275541830.0,361589379543.0,173730863178.0,207846671526.0,2018-06-30
53450,191017251800.0,397858885711.0,171532789876.0,266361195505.0,2018-06-30
145210,86084710395.0,229288489482.0,145480206537.0,158837150942.0,2018-06-30
49180,29985807246.0,64793572269.0,22353399520.0,26380800583.0,2018-06-30
108860,43836307790.0,122829842866.0,31789106561.0,57567551809.0,2018-06-30
68270,1647972379996.0,3569810597349.0,643910326753.0,837311067468.0,2018-06-30
68760,192807467948.0,495299673520.0,129834462022.0,175734009977.0,2018-06-30
91990,2790795913223.0,2881790753386.0,1058014079799.0,1092812900146.0,2018-06-30
35610,80999290799.0,185896225935.0,15987153991.0,19080667638.0,2018-06-30
36830,384618044399.0,932075145486.0,219289186608.0,232412956123.0,2018-06-30
230980,21089279957.0,45677800176.0,16157984766.0,29467267030.0,2018-06-30
4430,445727000000.0,932147000000.0,449699000000.0,533703000000.0,2018-06-30
86980,123209392032.0,164922441527.0,23660330403.0,24299860304.0,2018-06-30
17550,69350546191.0,114536495715.0,17494641060.0,20258372817.0,2018-06-30
236200,71049477832.0,110276702001.0,4728998046.0,5490443263.0,2018-06-30
94840,62948657161.0,138616021809.0,4655875474.0,8775756328.0,2018-06-30
192440,181464207103.0,269027029871.0,26768384917.0,30016674044.0,2018-06-30
253450,289096113247.0,475980988715.0,89739293466.0,90500266004.0,2018-06-30
20710,62691248911.0,114946571481.0,21971825513.0,24607556259.0,2018-06-30
33170,62038125279.0,219764623799.0,49454260953.0,67807350539.0,2018-06-30
48870,42282984296.0,101195121271.0,42139750684.0,67092404425.0,2018-06-30
25320,68570192456.0,157622662199.0,83773095553.0,93341669225.0,2018-06-30
269620,26461956711.0,38038752895.0,3228265061.0,3325939479.0,2018-06-30
16590,187407975962.0,739283382661.0,187848535642.0,279549840665.0,2018-06-30
29530,749863663380.0,944695908576.0,72552665159.0,86011646471.0,2018-06-30
4970,350867436368.0,576131211046.0,71476933675.0,86628717673.0,2018-06-30
215600,141038020538.0,215798351794.0,12675063982.0,27675706256.0,2018-06-30
65350,170369843039.0,355430719532.0,180403154230.0,234325593356.0,2018-06-30
11930,206831196053.0,501185325938.0,254121205377.0,339638505553.0,2018-06-30
5390,419511058143.0,680110683021.0,368863343915.0,444545951325.0,2018-12-31
4170,1460992020625.0,10513171423542.0,3095781209512.0,5579332830471.0,2018-06-30
31430,386134699217.0,945140470222.0,196746421510.0,434594556758.0,2018-06-30
31440,289758093175.0,674603880664.0,227889574896.0,351916400823.0,2018-06-30
6880,73206369386.0,240365688058.0,70890379361.0,113913355356.0,2018-06-30
56000,18429155703.0,20595262221.0,2051152651.0,2102760949.0,2018-06-30
5800,153764030503.0,337110368488.0,19216974244.0,30465190018.0,2018-06-30
9270,235491903370.0,378195164844.0,154726254678.0,196004927907.0,2018-06-30
138070,49202059223.0,112225977196.0,25180126270.0,39631101692.0,2018-06-30
19170,229914238416.0,391647358994.0,149662814607.0,179078732100.0,2018-06-30
2870,76005259903.0,158972987711.0,101039760964.0,108185259411.0,2018-06-30
5450,56381967580.0,155593850818.0,88559609288.0,124076511895.0,2018-06-30
293940,6288792686.0,754303387909.0,60138821388.0,510338026244.0,2018-12-31
4080,54122639661.0,129579588847.0,32937046510.0,39762221814.0,2018-06-30
243840,83072592664.0,202188411533.0,67905338336.0,126396856332.0,2018-06-30
108320,476741219231.0,537259772561.0,116934509179.0,123095831109.0,2018-06-30
222800,246060798451.0,784189000150.0,443466864527.0,565564012910.0,2018-06-30
36710,249245242897.0,807501958493.0,440398846364.0,574371900542.0,2018-06-30
160980,73459216860.0,149418828398.0,30190697086.0,42554213693.0,2018-06-30
102280,95062844064.0,1454636123794.0,677942235448.0,856506095413.0,2018-06-30
3410,745444807334.0,3455699551894.0,690534651938.0,1448997199638.0,2018-06-30
3620,505108236219.0,2089740718358.0,877432226676.0,1354066568320.0,2018-06-30
4770,26708379424.0,53321832364.0,3598641205.0,11235591330.0,2018-06-30
208640,50097801934.0,54382935784.0,1939411964.0,32255042676.0,2018-06-30
99320,24149348760.0,73238847615.0,12705079502.0,17859952416.0,2018-06-30
49960,76084103060.0,103109741483.0,6486923742.0,6515365987.0,2018-06-30
50890,135078418010.0,276450005542.0,173170858834.0,186293971187.0,2018-06-30
222080,102529140340.0,118019874525.0,70136753462.0,71689197421.0,2018-06-30
4920,13582377739.0,38267423789.0,10452789027.0,15150160066.0,2018-06-30
112610,330961353014.0,567629996883.0,190020464601.0,231583185720.0,2018-06-30
225330,12770728253.0,76522667248.0,20355241273.0,25958884616.0,2018-06-30
96530,115956958452.0,179639744915.0,22534363394.0,31733408073.0,2018-06-30
60590,72697195763.0,194436779265.0,73950087602.0,122612559701.0,2018-06-30
260930,148020328996.0,195960701506.0,24512182017.0,25059879239.0,2018-06-30
13990,86431306064.0,203879471012.0,13359231243.0,39719388346.0,2018-06-30
25980,90262416583.0,760800943145.0,127660455089.0,438889766414.0,2018-06-30
8700,110677654003.0,175934293403.0,107385068752.0,111874477260.0,2018-06-30
90430,1816681587996.0,5529389567727.0,996089298387.0,1137703180660.0,2018-06-30
2790,2750759478472.0,7568155600383.0,1141718992336.0,1368193088236.0,2018-06-30
52710,166876481998.0,387378697927.0,128444947029.0,185404792962.0,2018-06-30
74430,31425174498.0,52904389759.0,4065511840.0,5169778579.0,2018-06-30
92040,82270815220.0,207449382129.0,56570863723.0,68110497560.0,2018-06-30
83930,198452066006.0,239578062728.0,121941110168.0,128656885303.0,2018-06-30
36010,85232156693.0,111639045166.0,22507454592.0,22928046597.0,2018-06-30
2030,670328709937.0,2782181872700.0,421068769934.0,1474363424112.0,2018-06-30
183190,369605192490.0,1881321171469.0,223407551037.0,1132956213700.0,2018-06-30
2310,286245596779.0,801897061875.0,191735959283.0,304358906794.0,2018-06-30
67390,158909210172.0,349506728017.0,130303519084.0,227438789616.0,2018-06-30
20560,1541423884387.0,8193109052462.0,3410333241305.0,7019219461128.0,2018-06-30
143160,127961731328.0,163799222310.0,16076161140.0,16530194986.0,2018-06-30
60570,66803168152.0,142543544842.0,19222170562.0,27504762767.0,2018-06-30
122900,833585584382.0,1041541861188.0,578719380867.0,611221330774.0,2018-06-30
99190,98907624675.0,240453272931.0,25517978339.0,68877696192.0,2018-06-30
40910,131309612817.0,209355725356.0,69298514243.0,84917912101.0,2018-06-30
10780,1531316601062.0,2360148735750.0,1103276527617.0,1260683674587.0,2018-06-30
38880,32491642660.0,99703714905.0,33386407062.0,57337498692.0,2018-06-30
3560,100412127830.0,254232780346.0,18438871032.0,22831073585.0,2018-06-30
31310,84105634376.0,127049405367.0,29461036694.0,44848095021.0,2018-06-30
175250,15342665071.0,55610934200.0,13818610682.0,42498864119.0,2018-06-30
23890,344061003118.0,459423349461.0,169745449027.0,174761527502.0,2018-06-30
67160,68885344668.0,114014811654.0,37348084014.0,37348084014.0,2018-06-30
1540,128602406080.0,201204297974.0,48505558615.0,60990389822.0,2018-06-30
53800,157269308963.0,234403946012.0,52200112802.0,53560729899.0,2018-06-30
1780,297769346463.0,805652680521.0,401473612585.0,499013421379.0,2018-06-30
131370,29132069861.0,56079791688.0,4345502213.0,5129590771.0,2018-06-30
61040,132100620093.0,186904154546.0,60135344638.0,62019148181.0,2018-06-30
196170,65652327652.0,73052420188.0,34782401265.0,35363935496.0,2018-06-30
117670,29366690232.0,69336498489.0,25846341392.0,26418405500.0,2018-06-30
18250,263135907471.0,386887501646.0,89240811623.0,102258816332.0,2018-06-30
161000,284121585182.0,469442196098.0,140705356618.0,149997115912.0,2018-06-30
205500,21436270446.0,28484876657.0,4419892871.0,10236557243.0,2018-06-30
52790,80559965960.0,140886213475.0,31866130726.0,33664632492.0,2018-06-30
255440,133402609397.0,169700322268.0,44681752559.0,46611945453.0,2018-06-30
102120,58921613333.0,93570383420.0,10033558134.0,16271832679.0,2018-06-30
19990,23005310508.0,43573291635.0,1896832208.0,2059722398.0,2018-06-30
11090,119716077584.0,166132956270.0,96056396068.0,106334533069.0,2018-06-30
38680,118425507749.0,146702910752.0,74580410572.0,79123865826.0,2018-06-30
217480,90130509506.0,142307669671.0,21204152457.0,26912346974.0,2018-06-30
97780,97060812505.0,246604321230.0,26254124999.0,30105721521.0,2018-06-30
73070,106781019099.0,137913525746.0,54275400168.0,57060965883.0,2018-06-30
95910,181636137553.0,298345553986.0,147841291709.0,194709382943.0,2018-06-30
31330,243504754915.0,343634834094.0,138365972250.0,141750838115.0,2018-06-30
56190,908507921196.0,1659032805718.0,437623673408.0,695861469563.0,2018-06-30
5850,845638110631.0,1654826791522.0,507218683532.0,674707808126.0,2018-06-30
41510,491349242384.0,948006578423.0,360704029911.0,395374253821.0,2018-06-30
7820,60836658393.0,88418426038.0,11875576962.0,14861429358.0,2018-06-30
109610,176777199268.0,338126728123.0,168456206341.0,217405860788.0,2018-06-30
12750,620428184454.0,1640572455450.0,285447591739.0,389278144063.0,2018-06-30
123700,132532702607.0,202182942679.0,26573229228.0,31931393297.0,2018-06-30
25530,179209034303.0,292211473755.0,36310495550.0,44740777516.0,2018-06-30
96630,103046685252.0,198708138771.0,88066874371.0,100212844105.0,2018-06-30
69510,151010487533.0,190599051083.0,57488257437.0,61252221088.0,2018-06-30
41910,50814897860.0,105277645250.0,13576816038.0,15693958748.0,2018-06-30
39440,179672055694.0,218807094374.0,66761028781.0,67879551058.0,2018-06-30
52020,51011640815.0,63727188623.0,1179177309.0,16746911813.0,2018-06-30
237690,196363401371.0,366164679770.0,16160971471.0,18608940493.0,2018-06-30
58610,195439441711.0,290343165323.0,148986006241.0,162344215417.0,2018-06-30
23960,113485021773.0,374271024400.0,166332597712.0,215796295481.0,2018-06-30
200710,41843056606.0,56757908644.0,10868206749.0,12417770934.0,2018-06-30
78520,293123212498.0,368669954649.0,61914134733.0,65707971797.0,2018-06-30
88800,264762233950.0,442782539440.0,311318792499.0,365216078952.0,2018-06-30
39230,49609881908.0,99226992814.0,86165779648.0,86228341007.0,2018-06-30
15260,45595567417.0,159830243647.0,44000327894.0,86661584913.0,2018-06-30
72990,19920189150.0,62642797365.0,14138729465.0,19337511781.0,2018-06-30
28300,114677249942.0,279347182487.0,56348714734.0,112418394054.0,2018-06-30
67630,88581401041.0,195247528624.0,32325283993.0,120756658540.0,2018-06-30
182400,61327866443.0,82850024844.0,13179134788.0,37273377288.0,2018-06-30
7460,102078811232.0,370034742181.0,66866039293.0,198879203752.0,2018-06-30
3060,88456971256.0,217682522625.0,60857442133.0,65380764934.0,2018-06-30
214870,52745455455.0,67358436557.0,7276160132.0,29730275838.0,2018-06-30
230360,81360144576.0,96816184464.0,15765096953.0,21153419104.0,2018-06-30
38870,69925364707.0,119327996628.0,46824416173.0,62301606709.0,2018-06-30
86520,230086955090.0,566083672063.0,234319861612.0,361424400695.0,2018-06-30
73540,14375114832.0,59395905073.0,8854715398.0,24711990112.0,2018-06-30
36810,51334594073.0,136244859441.0,32411913528.0,45226463123.0,2018-06-30
173940,55924819170.0,99468590952.0,18799766386.0,21843050037.0,2018-06-30
65160,70870835156.0,125678150936.0,51078154843.0,55310663935.0,2018-06-30
67570,300249023495.0,677695577107.0,324947251359.0,495385642025.0,2018-06-30
36570,1709082026703.0,3301692524075.0,485967756299.0,628584998312.0,2018-06-30
217820,45434464088.0,57707249559.0,31157098805.0,32533092805.0,2018-06-30
138250,126363838317.0,802254925928.0,228037584729.0,375204280426.0,2018-06-30
183490,58403906244.0,74577419335.0,10843472343.0,13021176329.0,2018-06-30
85310,82274121078.0,236194096987.0,63688218235.0,88846654741.0,2018-06-30
9810,30379500636.0,53818430408.0,1647520438.0,2089889443.0,2018-06-30
206400,14942928764.0,16472450548.0,8161906742.0,8822119717.0,2018-06-30
69410,16149740221.0,45718125043.0,6065883133.0,6242062685.0,2018-06-30
4250,168933044101.0,389325970074.0,121790497607.0,132255688998.0,2018-06-30
61970,100372509932.0,372689186985.0,143783948553.0,237516906230.0,2018-06-30
138690,110405683545.0,212361130757.0,174974319082.0,182040967366.0,2018-06-30
66970,205574921062.0,315617757319.0,145933232413.0,180283116001.0,2018-06-30
156100,61913163047.0,104624950874.0,54518948564.0,63455595857.0,2018-06-30
83310,101451491614.0,170940545135.0,31054639658.0,48409876791.0,2018-06-30
37950,15033373571.0,84487372512.0,6049688429.0,8774052652.0,2018-06-30
58630,14739202139.0,42564123750.0,5966720624.0,9121745152.0,2018-06-30
97520,183217727122.0,349400551516.0,225758865026.0,228128885982.0,2018-06-30
123040,237124396212.0,610158935351.0,362700124769.0,483591241654.0,2018-06-30
33160,213292435424.0,1651022572576.0,335579729125.0,863154914841.0,2018-06-30
115960,95792638162.0,276424962970.0,47207232254.0,85661994134.0,2018-06-30
14440,80217692748.0,173775220313.0,28347023361.0,31425659360.0,2018-06-30
111770,1521866151477.0,2731591017868.0,632152644690.0,1141298567211.0,2018-06-30
9970,1780515454810.0,3251313234694.0,646960637460.0,1201415287771.0,2018-06-30
670,1327560082283.0,4648250779100.0,612212135824.0,1146342872763.0,2018-06-30
265560,39020973747.0,59380342236.0,11102232543.0,12058853667.0,2018-06-30
12160,104168953342.0,303590694144.0,93596883881.0,134187598942.0,2018-06-30
36000,236560066879.0,413724280989.0,179229579020.0,215683534737.0,2018-06-30
15360,353970011672.0,1280183275588.0,367244873245.0,609096477785.0,2018-06-30
80520,70231522294.0,127903874563.0,7888323121.0,10456579152.0,2018-06-30
7310,701731817054.0,1850748150776.0,503490845435.0,672554582532.0,2018-06-30
46120,53108506751.0,118762045958.0,31326568804.0,52086788662.0,2018-06-30
2630,95005441060.0,195635942968.0,76626103164.0,96030741648.0,2018-09-30
271560,477548527730.0,2310143585754.0,510196622867.0,865181678838.0,2018-06-30
1800,709929787007.0,4340938637215.0,539432092142.0,1124231335907.0,2018-06-30
53980,37193488534.0,81662777053.0,30637812252.0,31046879502.0,2018-06-30
52420,99844216161.0,166059786570.0,25367005096.0,34755102782.0,2018-06-30
241790,30237511987.0,65230852981.0,20675936006.0,21285161603.0,2018-06-30
39200,26903445575.0,37842572380.0,11029037052.0,14106403479.0,2018-06-30
48260,350737492058.0,605346347117.0,430821928436.0,479085498388.0,2018-06-30
138080,57190750740.0,97157033075.0,26663276448.0,31053774922.0,2018-06-30
67170,482497483995.0,610266987519.0,383811867638.0,435421592360.0,2018-06-30
49480,66235547106.0,118743088201.0,37948503231.0,47219153101.0,2018-06-30
82210,72592309085.0,228703955714.0,108714252135.0,134084160163.0,2018-06-30
122990,154218155846.0,381253029680.0,137690689282.0,142742019990.0,2018-06-30
232140,153878493850.0,197952840426.0,46126965582.0,91620869439.0,2018-06-30
67900,24565241161.0,207071893712.0,43841063717.0,95621508134.0,2018-06-30
155650,142889935205.0,190785629278.0,103067048021.0,104637995680.0,2018-06-30
251370,59343415632.0,121595004726.0,23969732020.0,50362025136.0,2018-06-30
193250,84621529215.0,117129840468.0,20746875118.0,38455609194.0,2018-06-30
19210,400594510887.0,813050846008.0,351360041857.0,483929858645.0,2018-06-30
122870,231339951988.0,576501579498.0,62865555405.0,145411094860.0,2018-06-30
